account_node,graph_louvain_community,graph_betweenness,graph_pagerank,graph_fan_in_out_ratio
808AD64E0,91,0.0,2.1922037135960293e-05,0.0
8044B3EA0,3746,0.0,8.256837729459909e-06,1.0
8044B45E0,3746,0.0,1.531111595884167e-05,0.0
811A515B0,3747,0.0,8.256837729459909e-06,1.0
811A83940,3747,0.0,1.531111595884167e-05,0.5
800FB0A10,3748,0.0,8.256837729459909e-06,2.0
8075CB760,3748,0.0,1.1783976844150791e-05,0.0
80AA027A0,3749,0.0,8.256837729459909e-06,1.0
813618D60,3749,0.0,1.531111595884167e-05,0.0
80A0E92B0,3750,0.0,8.256837729459909e-06,1.0
80A11F730,3750,0.0,1.531111595884167e-05,0.5
80F4BDCA0,3751,0.0,3.379842235911546e-05,0.5
80DA5E690,3752,0.0,3.379842235911546e-05,0.5
80B929E90,3132,0.0,8.256837729459909e-06,2.0
812E7F770,3132,0.0,1.8838255073532552e-05,0.0
80C1CAAA0,3753,0.0,8.256837729459909e-06,1.0
80C1D0350,3753,0.0,1.531111595884167e-05,0.0
802F82150,120,0.0,8.340365779962378e-06,0.0
803A21E70,3754,0.0,8.256837729459909e-06,2.0
803A4F2D0,3754,0.0,1.1783976844150791e-05,0.5
801E22890,3755,0.0,8.256837729459909e-06,1.0
8039D3D40,3755,0.0,1.531111595884167e-05,0.0
800A33D80,3756,0.0,8.256837729459909e-06,2.0
80921AD20,3756,0.0,4.656921467394323e-05,0.3333333333333333
8005E86D0,3757,0.0,8.256837729459909e-06,2.0
80BE9B310,3757,0.0,1.1783976844150791e-05,0.0
801B20600,3758,0.0,8.256837729459909e-06,2.0
80A083AD0,3758,0.0,1.1783976844150791e-05,0.0
802BF0170,3759,0.0,8.256837729459909e-06,1.0
8144BF2F0,3759,0.0,1.531111595884167e-05,0.0
804BEACE0,3760,0.0,8.256837729459909e-06,1.0
80C5B1400,3760,0.0,1.531111595884167e-05,0.0
8013D58A0,76,0.0,8.256837729459909e-06,3.0
801AFFC40,76,0.0,1.0608263805920497e-05,0.0
80F9EA940,3761,0.0,8.256837729459909e-06,1.0
81288FCC0,3761,0.0,1.531111595884167e-05,0.0
80DC62AC0,3762,0.0,3.379842235911546e-05,0.5
80E214640,3763,0.0,8.256837729459909e-06,1.0
80E46C2F0,3763,0.0,1.531111595884167e-05,0.0
8020AB1B0,76,0.0,8.311399867716372e-06,0.5
80DF10FD0,76,0.0,1.5351771242376274e-05,0.0
803C49A00,3764,0.0,8.256837729459909e-06,2.0
803D9A4D0,3764,0.0,1.1783976844150791e-05,0.0
800D9FC00,3765,0.0,8.256837729459909e-06,1.0
8016D2430,3765,0.0,1.531111595884167e-05,0.0
80024F4A0,3766,0.0,8.256837729459909e-06,1.0
800327650,3766,0.0,1.531111595884167e-05,0.5
803975A00,237,0.0,2.5275678019337775e-05,0.3333333333333333
80E6D4330,237,0.0,2.938987387441703e-05,0.0
802651B30,3767,0.0,3.379842235911546e-05,0.5
8008D2720,3768,0.0,8.256837729459909e-06,1.0
80D171680,3768,0.0,2.236539418822343e-05,0.0
80551B5C0,3769,0.0,8.256837729459909e-06,1.0
81229F700,3769,0.0,1.531111595884167e-05,0.0
8040E71D0,208,0.0,8.449187803106984e-06,0.0
803DBB210,3770,0.0,8.256837729459909e-06,1.0
803DFFE00,3770,0.0,1.531111595884167e-05,0.0
804854BD0,91,0.0,8.304174679462898e-06,0.5
805D3DB50,127,0.0,8.382936893425053e-06,0.0
813B2EA71,3771,0.0,8.256837729459909e-06,1.0
8140D3F51,3771,0.0,1.8838255073532552e-05,0.3333333333333333
80B06CB00,91,0.0,8.304174679462898e-06,0.0
802A3CE60,3772,0.0,8.256837729459909e-06,1.0
8078E2D80,3772,0.0,1.531111595884167e-05,0.0
809FB88D0,76,0.0,8.311399867716372e-06,0.0
80102F7C0,3773,0.0,8.256837729459909e-06,1.0
802EB26A0,3773,0.0,1.531111595884167e-05,0.0
801B14ED0,2905,0.0,8.256837729459909e-06,1.0
800A6BED0,3774,0.0,1.531111595884167e-05,1.0
8136BF2D0,3774,0.0,1.5064373845411056e-05,0.0
80484FF90,3775,0.0,8.256837729459909e-06,1.0
813388830,3775,0.0,1.531111595884167e-05,0.0
800D61F90,3776,0.0,8.256837729459909e-06,2.0
80821BD70,3776,0.0,1.1783976844150791e-05,0.0
800117FF0,2971,0.0,1.0608263805920497e-05,0.0
800056A50,810,0.0,8.256837729459909e-06,5.0
80019D2E0,810,0.0,9.667693375336262e-06,1.0
80D3CA540,91,0.0,8.304174679462898e-06,0.0
8017DC7B0,3777,0.0,8.256837729459909e-06,1.0
8017DB8F0,3777,0.0,1.531111595884167e-05,0.0
805DFBA40,91,0.0,8.304174679462898e-06,0.0
80376A060,91,0.0,1.1831313794153778e-05,0.0
80DF5DA30,3778,0.0,8.256837729459909e-06,1.0
80DF3A960,3778,0.0,2.9419672417605196e-05,0.0
80A7558B0,3779,0.0,8.256837729459909e-06,1.0
8144BB9D0,3779,0.0,1.531111595884167e-05,0.0
804FC1920,3780,0.0,8.256837729459909e-06,1.0
80B48C900,3780,0.0,1.531111595884167e-05,0.0
805942A40,3781,0.0,8.256837729459909e-06,1.0
805A22160,3781,0.0,1.531111595884167e-05,0.0
8000D9C00,3782,0.0,8.256837729459909e-06,2.0
811DAC7A0,3782,0.0,1.8838255073532552e-05,0.0
801C3D9F0,3783,0.0,3.379842235911546e-05,0.5
8087FFBD0,3784,0.0,1.4463470640261736e-05,1.0
808CE7140,3784,0.0,1.4463470640261736e-05,0.0
80C96F050,3785,0.0,8.256837729459909e-06,1.0
814510F90,3785,0.0,1.531111595884167e-05,0.0
80F2642E0,76,0.0,8.311399867716372e-06,0.0
80DDA0250,3786,0.0,8.256837729459909e-06,1.0
80EF1C030,3786,0.0,1.531111595884167e-05,0.0
8090F91B0,3787,0.0,8.256837729459909e-06,2.0
809298F90,3787,0.0,1.1783976844150791e-05,0.0
8132A4940,3788,0.0,8.256837729459909e-06,1.0
8132A5660,3788,0.0,1.531111595884167e-05,0.0
80C707E40,3789,0.0,8.256837729459909e-06,1.0
80D3AB050,3789,0.0,1.531111595884167e-05,0.0
810C55780,3790,0.0,8.256837729459909e-06,1.0
810F0AE30,3790,0.0,1.531111595884167e-05,0.0
8059994E0,3791,0.0,8.256837729459909e-06,1.0
805A23E30,3791,0.0,1.531111595884167e-05,0.0
80FE50360,3792,0.0,8.256837729459909e-06,1.0
81126AA80,3792,0.0,1.531111595884167e-05,0.0
80B9EB910,3793,0.0,8.256837729459909e-06,1.0
80BA02AB0,3793,0.0,1.531111595884167e-05,0.0
801D97F60,3794,0.0,3.379842235911546e-05,0.5
80A4B0D00,3795,0.0,8.256837729459909e-06,2.0
80A7D2480,3795,0.0,1.1783976844150791e-05,0.0
80B1FED80,3796,0.0,3.379842235911546e-05,0.5
80E17AD60,3797,0.0,8.256837729459909e-06,3.0
80E828AA0,3797,0.0,1.0608263805920497e-05,0.0
8007F8B70,3798,0.0,1.1783976844150791e-05,0.5
802E88880,3798,0.0,1.859151296010193e-05,0.5
8017B4A00,3799,0.0,1.531111595884167e-05,0.5
8024F9250,3799,0.0,2.1871909961362203e-05,0.0
8016BEE10,3800,0.0,8.256837729459909e-06,1.0
81212A6D0,3800,0.0,1.531111595884167e-05,0.0
813B65F41,3801,0.0,5.9340006988771e-05,0.3333333333333333
804306560,3802,0.0,1.531111595884167e-05,0.5
8044EDDF0,3802,0.0,2.1871909961362203e-05,0.0
814549231,3803,0.0,8.256837729459909e-06,1.0
813B89051,3803,0.0,1.531111595884167e-05,0.0
807E89A20,3804,0.0,8.256837729459909e-06,1.0
807FC4540,3804,0.0,1.531111595884167e-05,0.0
811D6EC00,3805,0.0,8.256837729459909e-06,1.0
811DD2EC0,3805,0.0,1.531111595884167e-05,0.0
8058BE7E0,3806,0.0,8.256837729459909e-06,1.0
80895BAE0,3806,0.0,1.531111595884167e-05,0.0
802B613B0,3807,0.0,1.0608263805920497e-05,0.5
802D78850,3807,0.0,1.749804729301518e-05,0.0
809158870,3808,0.0,1.0608263805920497e-05,1.0
8091032C0,3808,0.0,1.2877442511237545e-05,0.0
80CE4F140,3809,0.0,8.256837729459909e-06,1.0
80CEF2C10,3809,0.0,1.531111595884167e-05,0.0
8006AD3D0,3810,0.0,8.256837729459909e-06,1.0
809BBE0A0,3810,0.0,1.531111595884167e-05,0.0
801299650,3811,0.0,8.256837729459909e-06,1.0
80693D8B0,3811,0.0,1.531111595884167e-05,0.0
800F48C60,3812,0.0,8.256837729459909e-06,2.0
802BFB640,3812,0.0,1.1783976844150791e-05,0.0
811DDEEB0,3813,0.0,8.256837729459909e-06,2.0
811E19890,3813,0.0,1.1783976844150791e-05,0.0
81247FBD0,3814,0.0,8.256837729459909e-06,1.0
812E956A0,3814,0.0,1.531111595884167e-05,0.0
801D5A1E0,3815,0.0,8.256837729459909e-06,2.0
801D7CC10,3815,0.0,1.1783976844150791e-05,0.0
80D033670,3816,0.0,8.256837729459909e-06,1.0
810512040,3816,0.0,1.531111595884167e-05,0.0
8073F1BF0,3817,0.0,8.256837729459909e-06,1.0
80AC17FB0,3817,0.0,1.531111595884167e-05,0.0
801027F20,3818,0.0,8.256837729459909e-06,1.0
801F2BFC0,3818,0.0,1.531111595884167e-05,0.0
80BD2A7C0,3819,0.0,8.256837729459909e-06,1.0
80C3A7CC0,3819,0.0,1.531111595884167e-05,0.5
80BA50630,3820,0.0,8.256837729459909e-06,1.0
80C129B00,3820,0.0,1.531111595884167e-05,0.0
8002225F0,3232,0.0,1.160058581925775e-05,1.5
801F12DE0,3821,0.0,8.256837729459909e-06,2.0
80232D060,3821,0.0,1.1783976844150791e-05,0.0
801E5B300,3822,0.0,1.1783976844150791e-05,0.5
802DBABF0,3822,0.0,1.859151296010193e-05,0.0
80A146280,2787,0.0,8.256837729459909e-06,2.0
80A3E6060,2787,0.0,1.1783976844150791e-05,0.5
801176FD0,3823,0.0,8.256837729459909e-06,1.0
803489050,3823,0.0,1.531111595884167e-05,0.0
80C61EAF0,3824,0.0,8.256837729459909e-06,1.0
80C69C420,3824,0.0,2.236539418822343e-05,0.0
803C68C00,3825,0.0,8.256837729459909e-06,1.0
8066C7D70,3825,0.0,1.531111595884167e-05,0.0
8027426F0,3826,0.0,8.256837729459909e-06,2.0
8029CBCE0,3826,0.0,1.1783976844150791e-05,0.0
809B65A70,3827,0.0,8.256837729459909e-06,1.0
80CA22AA0,3827,0.0,1.531111595884167e-05,0.0
800614F40,3828,0.0,8.256837729459909e-06,1.0
80D985600,3828,0.0,1.8838255073532552e-05,0.0
806918190,3829,0.0,8.256837729459909e-06,1.0
811972730,3829,0.0,1.531111595884167e-05,0.0
802800080,3830,0.0,8.256837729459909e-06,2.0
807A645A0,3830,0.0,1.1783976844150791e-05,0.0
811D6B460,3831,0.0,3.379842235911546e-05,0.5
80BC39C30,91,0.0,8.304174679462898e-06,0.0
800A22290,3832,0.0,8.256837729459909e-06,1.0
801E489E0,3832,0.0,1.531111595884167e-05,0.5
8139166F0,3833,0.0,3.379842235911546e-05,0.5
8002552F0,3834,0.0,8.256837729459909e-06,2.0
800A51300,3834,0.0,1.1783976844150791e-05,0.0
80F41B4E0,3835,0.0,8.256837729459909e-06,1.0
8133286B0,3835,0.0,1.531111595884167e-05,0.0
800C64C00,3836,0.0,8.256837729459909e-06,1.0
805160F10,3836,0.0,1.531111595884167e-05,0.0
80C0169B0,3837,0.0,1.4463470640261736e-05,1.0
8012DDCE0,3838,0.0,1.4463470640261736e-05,1.0
80685EDB0,3838,0.0,1.4463470640261736e-05,0.0
8025EFEF0,3839,0.0,8.256837729459909e-06,2.0
809C406D0,3839,0.0,1.1783976844150791e-05,0.0
81471A060,3840,0.0,8.256837729459909e-06,1.0
81471A010,3840,0.0,1.531111595884167e-05,0.0
806E7AAB0,76,0.0,8.256837729459909e-06,1.0
812779AD0,76,0.0,1.5365678097098132e-05,0.0
800555150,1565,0.0,8.256837729459909e-06,1.0
81436F781,3841,0.0,8.256837729459909e-06,1.0
814424701,3841,0.0,1.531111595884167e-05,0.0
8017CEDE0,3842,0.0,1.531111595884167e-05,0.5
8103BA150,3842,0.0,2.1871909961362203e-05,0.0
80E8405E0,2109,0.0,8.256837729459909e-06,1.0
800115570,3843,0.0,8.256837729459909e-06,2.0
8009A0E30,3843,0.0,1.1783976844150791e-05,0.0
80E29E290,3844,0.0,1.160058581925775e-05,0.5
80FA3B130,3844,0.0,1.8288081998853432e-05,0.0
803CD5620,91,0.0,8.304174679462898e-06,0.0
80ED126B0,3845,0.0,1.160058581925775e-05,1.5
812987B40,76,0.0,8.311399867716372e-06,0.0
8055CF4E0,3846,0.0,8.256837729459909e-06,1.0
805780990,3846,0.0,1.531111595884167e-05,0.0
80AE9F9A0,3847,0.0,1.4463470640261736e-05,1.0
8094C5F41,3848,0.0,8.256837729459909e-06,1.0
814867E31,3848,0.0,1.531111595884167e-05,0.0
80804D870,3849,0.0,8.256837729459909e-06,1.0
808079430,3849,0.0,1.531111595884167e-05,0.0
805AC9C40,3850,0.0,8.256837729459909e-06,1.0
805AC74E0,3850,0.0,1.531111595884167e-05,0.0
802C7C2C0,3851,0.0,3.379842235911546e-05,0.5
800761D71,3852,0.0,8.256837729459909e-06,1.0
8147C0B51,3852,0.0,1.531111595884167e-05,0.0
8115CB320,3853,0.0,8.256837729459909e-06,1.0
810CCA6C0,3853,0.0,1.531111595884167e-05,0.0
8035DB550,3854,0.0,1.4463470640261736e-05,1.0
805063120,3855,0.0,8.256837729459909e-06,1.0
814677170,3855,0.0,1.531111595884167e-05,0.0
812AE0760,3856,0.0,8.256837729459909e-06,1.0
8123224E0,3856,0.0,1.531111595884167e-05,0.0
80737DD60,3857,0.0,8.256837729459909e-06,1.0
812DEC7D0,3857,0.0,1.531111595884167e-05,0.0
8128FD1B0,3858,0.0,8.256837729459909e-06,1.0
801680800,3858,0.0,2.236539418822343e-05,0.0
800E8B320,3859,0.0,8.256837729459909e-06,1.0
8023A3220,3859,0.0,2.892618819074396e-05,0.3333333333333333
8006790A0,105,0.0,8.256837729459909e-06,1.0
8026EB370,3860,0.0,8.256837729459909e-06,3.0
808034160,3860,0.0,1.0608263805920497e-05,0.0
80D1D8740,91,0.0,8.304174679462898e-06,0.0
805A8EFD0,3861,0.0,8.256837729459909e-06,1.0
805A8EF80,3861,0.0,1.531111595884167e-05,0.0
80E86F3D0,3862,0.0,8.256837729459909e-06,1.0
80FCAD160,3862,0.0,1.531111595884167e-05,0.0
81374A3D1,3863,0.0,8.256837729459909e-06,1.0
81488CDB1,3863,0.0,1.531111595884167e-05,0.0
808319990,3864,0.0,3.379842235911546e-05,0.5
800254D60,3865,0.0,8.256837729459909e-06,2.0
8094682F0,3865,0.0,1.1783976844150791e-05,0.5
807986A30,3866,0.0,3.379842235911546e-05,0.5
80E359C80,91,0.0,8.304174679462898e-06,0.0
8077D1BD0,3867,0.0,8.256837729459909e-06,2.0
80BCD7F60,3867,0.0,1.1783976844150791e-05,0.0
800D9B8E0,3868,0.0,8.256837729459909e-06,1.0
807427F30,3868,0.0,1.531111595884167e-05,0.0
813F54181,3869,0.0,8.256837729459909e-06,1.0
813F541D1,3869,0.0,1.531111595884167e-05,0.0
801822E10,3870,0.0,1.531111595884167e-05,0.5
8090014E0,3870,0.0,2.1871909961362203e-05,0.0
8095779B0,3871,0.0,8.256837729459909e-06,1.0
80EA57C40,3871,0.0,1.531111595884167e-05,0.0
802E02370,3872,0.0,8.256837729459909e-06,1.0
803CAF260,3872,0.0,1.531111595884167e-05,0.0
804C112A0,3873,0.0,8.256837729459909e-06,1.0
8137A1D30,3873,0.0,1.531111595884167e-05,0.0
8073553A0,3874,0.0,8.256837729459909e-06,1.0
80E1476A0,3874,0.0,1.531111595884167e-05,0.0
8002EB180,3875,0.0,8.256837729459909e-06,3.0
80048D890,3875,0.0,1.0608263805920497e-05,0.0
810A3C590,34,0.0,8.384533085373978e-06,0.5
810C66EB0,34,0.0,1.541216164657838e-05,0.0
803368F40,3876,0.0,8.256837729459909e-06,1.0
812B168F0,3876,0.0,1.531111595884167e-05,0.0
808B91800,3877,0.0,8.256837729459909e-06,1.0
8137EBB80,3877,0.0,1.531111595884167e-05,0.0
804DEF260,3878,0.0,8.256837729459909e-06,1.0
805DB0790,3878,0.0,1.531111595884167e-05,0.0
809AD9500,208,0.0,1.5459802512743395e-05,0.5
80E9203E0,208,0.0,2.2061658972393706e-05,0.0
803D59D40,3879,0.0,8.256837729459909e-06,1.0
8105448F0,3879,0.0,1.531111595884167e-05,0.0
80E5A0870,3880,0.0,8.256837729459909e-06,1.0
80E59F870,3880,0.0,1.531111595884167e-05,0.0
81403C471,3881,0.0,8.256837729459909e-06,1.0
8142B54F1,3881,0.0,1.531111595884167e-05,0.0
8139F8C20,243,0.0,2.1871909961362203e-05,0.0
8039E2AD0,3882,0.0,8.256837729459909e-06,1.0
804433930,3882,0.0,1.531111595884167e-05,0.0
80F332FA0,3883,0.0,8.256837729459909e-06,1.0
80F3345D0,3883,0.0,1.531111595884167e-05,0.0
8007CC060,3884,0.0,8.256837729459909e-06,1.0
80079B440,3884,0.0,1.531111595884167e-05,0.5
8080EEE50,3885,0.0,1.4463470640261736e-05,1.0
805EB6040,3886,0.0,8.256837729459909e-06,1.0
80E376370,3886,0.0,1.531111595884167e-05,0.5
8053D6DA0,3887,0.0,8.256837729459909e-06,1.0
80314E700,3887,0.0,1.531111595884167e-05,0.5
80CC98C00,3888,0.0,8.256837729459909e-06,1.0
80CE5C3F0,3888,0.0,1.531111595884167e-05,0.0
8073254B0,3889,0.0,8.256837729459909e-06,1.0
8074FD400,3889,0.0,1.531111595884167e-05,0.0
802211230,76,0.0,8.311399867716372e-06,0.0
80EA44EE0,1015,0.0,8.357215173412262e-06,0.0
8037249B0,3890,0.0,8.256837729459909e-06,1.0
8037240A0,3890,0.0,1.531111595884167e-05,0.0
804971480,76,0.0,8.256837729459909e-06,2.0
8083275D0,76,0.0,4.67287952397842e-05,0.25
802145270,3891,0.0,1.4463470640261736e-05,1.0
80950B9B0,3892,0.0,8.256837729459909e-06,1.0
809A459F0,3892,0.0,1.531111595884167e-05,0.0
80CE99040,3635,0.0,1.1783976844150791e-05,0.5
800D8CA80,3893,0.0,8.256837729459909e-06,1.0
80BC29A10,3893,0.0,1.531111595884167e-05,0.0
803E32BE0,3894,0.0,8.256837729459909e-06,1.0
8077DB750,3894,0.0,1.531111595884167e-05,0.0
80072E100,3895,0.0,8.256837729459909e-06,2.0
80E956140,3895,0.0,1.1783976844150791e-05,0.0
810256FE0,3896,0.0,8.256837729459909e-06,1.0
810612900,3896,0.0,1.531111595884167e-05,0.0
800084880,3897,0.0,8.256837729459909e-06,2.0
8047A5590,3897,0.0,1.1783976844150791e-05,0.5
80A8C83B0,1471,0.0,1.002040728680535e-05,0.0
80E6F2810,3898,0.0,8.256837729459909e-06,1.0
80DDBD270,3898,0.0,2.236539418822343e-05,0.0
8027B1260,3899,0.0,8.256837729459909e-06,4.0
8066A52C0,3899,0.0,1.002040728680535e-05,0.5
8021C25E0,76,0.0,8.311399867716372e-06,0.0
810D399E0,3900,0.0,3.379842235911546e-05,0.5
8112EA550,3901,0.0,3.379842235911546e-05,0.5
80FD7C5D0,3902,0.0,8.256837729459909e-06,1.0
810B95890,3902,0.0,1.531111595884167e-05,0.0
800BB7880,3903,0.0,8.256837729459909e-06,1.0
801086330,3903,0.0,1.531111595884167e-05,0.5
8045D70E0,3904,0.0,1.160058581925775e-05,1.5
8047581C0,3904,0.0,1.160058581925775e-05,0.0
80F33F700,3905,0.0,3.379842235911546e-05,0.5
80EAF7EB0,3906,0.0,8.256837729459909e-06,1.0
80F35E330,3906,0.0,1.531111595884167e-05,0.0
806B8EDA0,3907,0.0,8.256837729459909e-06,1.0
806BA2830,3907,0.0,1.531111595884167e-05,0.0
812B32100,3908,0.0,8.256837729459909e-06,1.0
810FC2070,3908,0.0,1.531111595884167e-05,0.0
80E8E1C00,3909,0.0,8.256837729459909e-06,1.0
80E8E1B10,3909,0.0,1.531111595884167e-05,0.5
804E48E90,3910,0.0,8.256837729459909e-06,2.0
808F1DF40,3910,0.0,1.1783976844150791e-05,0.0
811249150,3911,0.0,8.256837729459909e-06,1.0
8114D48D0,3911,0.0,1.531111595884167e-05,0.0
8024F5C40,3912,0.0,8.256837729459909e-06,1.0
807C86500,3912,0.0,1.8838255073532552e-05,0.0
8138A0050,3913,0.0,8.256837729459909e-06,1.0
8138A1110,3913,0.0,1.531111595884167e-05,0.0
8001C80F0,259,0.0,8.256837729459909e-06,4.0
80026F0E0,259,0.0,1.002040728680535e-05,0.5
80097A080,3914,0.0,8.256837729459909e-06,1.0
802447C40,3914,0.0,1.531111595884167e-05,0.5
8116B3090,3915,0.0,8.256837729459909e-06,1.0
8116B2A30,3915,0.0,1.531111595884167e-05,0.0
8004E4800,3916,0.0,8.256837729459909e-06,2.0
8009FA0D0,3916,0.0,1.1783976844150791e-05,0.0
8021BC810,3917,0.0,8.256837729459909e-06,2.0
80C13AAD0,3917,0.0,1.1783976844150791e-05,0.0
8067B5490,76,0.0,8.311399867716372e-06,0.0
814057F31,3918,0.0,3.379842235911546e-05,0.5
80E9B9A10,3919,0.0,1.531111595884167e-05,1.0
80FC4B6F0,3919,0.0,1.5064373845411056e-05,0.0
802541210,3920,0.0,8.256837729459909e-06,1.0
802BE9F10,3920,0.0,1.531111595884167e-05,0.0
808F66990,3921,0.0,8.256837729459909e-06,1.0
808F6A100,3921,0.0,1.531111595884167e-05,0.0
80B678AD0,3922,0.0,8.256837729459909e-06,1.0
807E2C290,3922,0.0,1.531111595884167e-05,0.0
80E8E9D10,3923,0.0,8.256837729459909e-06,1.0
80F62EE70,3923,0.0,1.531111595884167e-05,0.0
80193E060,3924,0.0,8.256837729459909e-06,1.0
802121170,3924,0.0,5.9340006988771e-05,0.3333333333333333
800229520,3925,0.0,8.256837729459909e-06,2.0
80347C760,3925,0.0,1.1783976844150791e-05,0.0
8016BC320,3926,0.0,3.379842235911546e-05,0.5
8057B4000,3927,0.0,8.256837729459909e-06,1.0
806A0B440,3927,0.0,1.531111595884167e-05,0.0
8024F9200,3928,0.0,8.256837729459909e-06,2.0
802A0EE70,3928,0.0,1.1783976844150791e-05,0.0
80770D650,3929,0.0,8.256837729459909e-06,1.0
807EFCEA0,3929,0.0,1.531111595884167e-05,0.0
801585A50,3930,0.0,8.256837729459909e-06,2.0
801608360,3930,0.0,4.656921467394323e-05,0.3333333333333333
80CC9A6F0,3247,0.0,8.256837729459909e-06,2.0
80D75D540,3247,0.0,1.1783976844150791e-05,0.0
8113679B0,3931,0.0,3.379842235911546e-05,0.5
800072710,3932,0.0,8.256837729459909e-06,1.0
802F71C60,3932,0.0,1.531111595884167e-05,0.0
8044837D0,3933,0.0,3.379842235911546e-05,0.5
80CA2B050,3934,0.0,3.379842235911546e-05,0.5
80F7E1A20,3935,0.0,8.256837729459909e-06,1.0
80F7C6900,3935,0.0,1.531111595884167e-05,0.0
8049D90D0,3936,0.0,8.256837729459909e-06,1.0
804B92E10,3936,0.0,1.531111595884167e-05,0.0
807327D70,3937,0.0,8.256837729459909e-06,1.0
808B46970,3937,0.0,1.531111595884167e-05,0.0
80439A030,3938,0.0,8.256837729459909e-06,1.0
8081970E0,3938,0.0,1.531111595884167e-05,0.0
802D1CA40,76,0.0,8.311399867716372e-06,0.0
8004ABF80,3939,0.0,8.256837729459909e-06,1.0
8006F1C70,3939,0.0,1.531111595884167e-05,0.5
809656DC0,3940,0.0,3.379842235911546e-05,0.5
80FE12D20,3941,0.0,1.859151296010193e-05,0.5
8107B4F30,3941,0.0,2.4223016126332083e-05,0.5
800F36E30,3942,0.0,8.256837729459909e-06,1.0
800F6A770,3942,0.0,1.531111595884167e-05,1.0
80963BFC0,2140,0.0,8.256837729459909e-06,1.0
810525840,3943,0.0,3.379842235911546e-05,0.5
8046DF1A0,3944,0.0,8.256837729459909e-06,1.0
80E90D970,3944,0.0,2.5892533302914317e-05,0.0
80B375100,3945,0.0,1.4463470640261736e-05,1.0
802B08070,3946,0.0,8.256837729459909e-06,1.0
8033D49A0,3946,0.0,1.531111595884167e-05,0.5
800D292F0,3947,0.0,8.256837729459909e-06,2.0
80AFD2A70,3947,0.0,1.1783976844150791e-05,0.0
810992A00,3948,0.0,8.256837729459909e-06,1.0
81184C060,3948,0.0,1.531111595884167e-05,0.5
8025D27A0,3949,0.0,8.256837729459909e-06,1.0
8067E21F0,3949,0.0,1.531111595884167e-05,0.5
80E857F40,3950,0.0,3.379842235911546e-05,0.5
808DF2F40,3951,0.0,3.379842235911546e-05,0.5
808AF6120,3952,0.0,8.256837729459909e-06,2.0
8120BBC90,3952,0.0,1.1783976844150791e-05,0.0
8127BD3A0,3953,0.0,8.256837729459909e-06,1.0
81283BB20,3953,0.0,1.531111595884167e-05,0.0
80F1F2840,3954,0.0,8.256837729459909e-06,1.0
80F326860,3954,0.0,1.531111595884167e-05,0.0
80F581C50,1015,0.0,8.357215173412262e-06,0.0
8002BC1B0,3955,0.0,8.256837729459909e-06,2.0
8032D4550,3955,0.0,1.1783976844150791e-05,0.0
800077C70,3956,0.0,8.256837729459909e-06,2.0
80369AD60,3956,0.0,1.1783976844150791e-05,0.5
814635CD1,3957,0.0,3.379842235911546e-05,0.5
810276F30,76,0.0,8.311399867716372e-06,0.0
8117DFE60,34,0.0,8.384533085373978e-06,0.0
802E8F210,3958,0.0,8.256837729459909e-06,2.0
803A2DBC0,3958,0.0,1.1783976844150791e-05,0.5
8038DE860,3959,0.0,8.256837729459909e-06,1.0
8048CD6B0,3959,0.0,1.531111595884167e-05,0.0
8049B3500,3960,0.0,8.256837729459909e-06,1.0
804A97AA0,3960,0.0,1.531111595884167e-05,0.0
8090846B0,3961,0.0,8.256837729459909e-06,1.0
809123740,3961,0.0,1.531111595884167e-05,0.0
80106A0C0,3962,0.0,1.4463470640261736e-05,1.0
802A30AD0,3962,0.0,1.4463470640261736e-05,0.5
80EF44A50,3963,0.0,8.256837729459909e-06,1.0
80EF449B0,3963,0.0,2.236539418822343e-05,0.0
803BE1320,3964,0.0,3.379842235911546e-05,0.5
812D22091,3965,0.0,3.379842235911546e-05,0.5
803920740,120,0.0,8.340365779962378e-06,0.0
800402480,1640,0.0,1.4463470640261736e-05,0.0
802077CB0,3966,0.0,8.256837729459909e-06,1.0
810D4FB10,3966,0.0,1.531111595884167e-05,0.0
80C5BDCD0,3967,0.0,8.256837729459909e-06,1.0
80C92DB80,3967,0.0,1.531111595884167e-05,0.0
80C1B51D0,3968,0.0,8.256837729459909e-06,2.0
80C4FF810,3968,0.0,1.4135402920611378e-05,0.0
8006DF4C0,3969,0.0,2.163183008865127e-05,1.0
801801F10,3969,0.0,1.457755185926951e-05,0.5
8000EA931,3970,0.0,8.256837729459909e-06,2.0
813DCFC11,3970,0.0,1.1783976844150791e-05,0.0
80788ADF0,3971,0.0,8.256837729459909e-06,1.0
80B4A3AB0,3971,0.0,1.531111595884167e-05,0.0
80049F320,3972,0.0,8.256837729459909e-06,2.0
8005E2E70,3972,0.0,1.1783976844150791e-05,0.0
80F6C5180,3973,0.0,8.256837729459909e-06,1.0
80E5DA6E0,3973,0.0,1.531111595884167e-05,0.0
80A375B10,3974,0.0,8.256837729459909e-06,1.0
80A5E6760,3974,0.0,1.531111595884167e-05,0.0
809510840,3975,0.0,8.256837729459909e-06,1.0
809A191F0,3975,0.0,1.531111595884167e-05,0.0
80CB18470,3976,0.0,8.256837729459909e-06,1.0
80CD35F30,3976,0.0,1.531111595884167e-05,0.0
8028D57C0,3977,0.0,3.379842235911546e-05,0.5
812B7C980,91,0.0,8.304174679462898e-06,0.0
